STATION,NAME,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-DUTR-NORMAL,DLY-TAVG-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,DLY-DUTR-STDDEV,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE025HI,DLY-PRCP-PCTALL-GE050HI,Target_Temperature,Rain_Tomorrow
USC00086315,"N MIAMI BEACH #2, FL US",19.3,23.8,14.9,-8.9,-14.1,-14.6,-13.2,-14.8,15.5,9.8,6.2,19.4,0
USC00086315,"N MIAMI BEACH #2, FL US",19.4,23.8,14.9,-8.9,-14.2,-14.7,-13.2,-14.8,15.4,9.9,6.3,19.4,0
USC00086315,"N MIAMI BEACH #2, FL US",19.4,23.8,15.0,-8.9,-14.2,-14.7,-13.2,-14.8,15.2,9.9,6.4,19.4,0
USC00086315,"N MIAMI BEACH #2, FL US",19.4,23.8,15.0,-8.9,-14.2,-14.7,-13.2,-14.8,15.1,10.0,6.5,19.4,0
USC00086315,"N MIAMI BEACH #2, FL US",19.4,23.9,15.1,-8.9,-14.2,-14.7,-13.3,-14.8,15.0,10.0,6.6,19.5,0
USC00086315,"N MIAMI BEACH #2, FL US",19.5,23.9,15.1,-8.9,-14.2,-14.7,-13.3,-14.8,15.0,10.0,6.7,19.6,0
USC00086315,"N MIAMI BEACH #2, FL US",19.6,23.9,15.2,-9.0,-14.2,-14.8,-13.3,-14.8,14.9,10.1,6.8,19.6,0
USC00086315,"N MIAMI BEACH #2, FL US",19.6,24.0,15.2,-9.0,-14.3,-14.8,-13.3,-14.8,14.8,10.1,6.9,19.7,0
USC00086315,"N MIAMI BEACH #2, FL US",19.7,24.1,15.3,-9.0,-14.3,-14.8,-13.3,-14.8,14.7,10.1,7.0,19.7,0
USC00086315,"N MIAMI BEACH #2, FL US",19.7,24.1,15.3,-9.0,-14.2,-14.7,-13.3,-14.8,14.7,10.1,7.1,19.8,0
USC00086315,"N MIAMI BEACH #2, FL US",19.8,24.2,15.4,-9.1,-14.2,-14.7,-13.3,-14.8,14.6,10.1,7.1,19.8,0
USC00086315,"N MIAMI BEACH #2, FL US",19.8,24.2,15.5,-9.1,-14.2,-14.7,-13.3,-14.8,14.5,10.1,7.1,19.9,0
USC00086315,"N MIAMI BEACH #2, FL US",19.9,24.3,15.6,-9.1,-14.3,-14.7,-13.3,-14.8,14.4,10.0,7.2,20.0,0
USC00086315,"N MIAMI BEACH #2, FL US",20.0,24.3,15.7,-9.1,-14.3,-14.7,-13.3,-14.9,14.3,9.9,7.2,20.1,0
USC00086315,"N MIAMI BEACH #2, FL US",20.1,24.4,15.7,-9.1,-14.2,-14.7,-13.3,-14.9,14.2,9.9,7.1,20.2,0
USC00086315,"N MIAMI BEACH #2, FL US",20.2,24.4,15.8,-9.1,-14.2,-14.7,-13.3,-14.9,14.1,9.8,7.1,20.2,0
USC00086315,"N MIAMI BEACH #2, FL US",20.2,24.5,15.9,-9.2,-14.2,-14.7,-13.3,-14.9,13.9,9.7,7.0,20.3,0
USC00086315,"N MIAMI BEACH #2, FL US",20.3,24.6,16.0,-9.2,-14.2,-14.7,-13.3,-14.9,13.8,9.6,7.0,20.3,0
USC00086315,"N MIAMI BEACH #2, FL US",20.3,24.7,16.1,-9.2,-14.2,-14.7,-13.3,-14.9,13.6,9.4,6.9,20.4,0
USC00086315,"N MIAMI BEACH #2, FL US",20.4,24.7,16.1,-9.2,-14.2,-14.7,-13.3,-14.9,13.5,9.3,6.8,20.5,0
USC00086315,"N MIAMI BEACH #2, FL US",20.5,24.8,16.2,-9.2,-14.2,-14.7,-13.3,-14.9,13.4,9.2,6.7,20.6,0
USC00086315,"N MIAMI BEACH #2, FL US",20.6,24.8,16.3,-9.2,-14.2,-14.7,-13.3,-14.9,13.3,9.0,6.6,20.6,0
USC00086315,"N MIAMI BEACH #2, FL US",20.6,24.9,16.3,-9.2,-14.2,-14.6,-13.3,-14.9,13.2,8.9,6.5,20.7,0
USC00086315,"N MIAMI BEACH #2, FL US",20.7,24.9,16.4,-9.2,-14.2,-14.6,-13.3,-14.9,13.1,8.8,6.4,20.7,0
USC00086315,"N MIAMI BEACH #2, FL US",20.7,25.0,16.4,-9.2,-14.2,-14.6,-13.3,-14.9,12.9,8.7,6.3,20.8,0
USC00086315,"N MIAMI BEACH #2, FL US",20.8,25.1,16.5,-9.2,-14.2,-14.6,-13.3,-14.9,12.8,8.5,6.2,20.8,0
USC00086315,"N MIAMI BEACH #2, FL US",20.8,25.1,16.6,-9.2,-14.2,-14.6,-13.3,-14.9,12.7,8.3,6.0,20.9,0
USC00086315,"N MIAMI BEACH #2, FL US",20.9,25.2,16.6,-9.2,-14.2,-14.6,-13.3,-14.9,12.6,8.2,5.9,20.9,0
USC00086315,"N MIAMI BEACH #2, FL US",20.9,25.2,16.7,-9.2,-14.2,-14.6,-13.3,-14.9,12.5,8.0,5.8,21.0,0
USC00086315,"N MIAMI BEACH #2, FL US",21.0,25.3,16.7,-9.2,-14.2,-14.6,-13.3,-14.9,12.3,7.8,5.6,21.1,0
USC00086315,"N MIAMI BEACH #2, FL US",21.1,25.3,16.8,-9.2,-14.2,-14.6,-13.3,-14.9,12.2,7.6,5.4,21.1,0
USC00086315,"N MIAMI BEACH #2, FL US",21.1,25.4,16.8,-9.2,-14.2,-14.6,-13.3,-14.9,12.2,7.4,5.3,21.1,0
USC00086315,"N MIAMI BEACH #2, FL US",21.1,25.4,16.8,-9.2,-14.2,-14.6,-13.4,-14.9,12.2,7.3,5.2,21.2,0
USC00086315,"N MIAMI BEACH #2, FL US",21.2,25.4,16.8,-9.2,-14.2,-14.6,-13.4,-14.9,12.2,7.2,5.1,21.2,0
USC00086315,"N MIAMI BEACH #2, FL US",21.2,25.5,16.9,-9.2,-14.3,-14.6,-13.4,-14.8,12.2,7.1,5.0,21.2,0
USC00086315,"N MIAMI BEACH #2, FL US",21.2,25.5,16.9,-9.1,-14.3,-14.7,-13.4,-14.8,12.3,7.0,4.9,21.2,0
USC00086315,"N MIAMI BEACH #2, FL US",21.2,25.6,16.9,-9.1,-14.3,-14.7,-13.4,-14.8,12.3,6.9,4.8,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.6,16.9,-9.1,-14.3,-14.7,-13.5,-14.8,12.4,6.8,4.7,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.6,16.9,-9.1,-14.4,-14.8,-13.5,-14.8,12.4,6.7,4.7,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.6,16.9,-9.1,-14.4,-14.8,-13.6,-14.8,12.4,6.7,4.6,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.7,16.9,-9.1,-14.4,-14.8,-13.6,-14.8,12.4,6.6,4.5,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.7,16.9,-9.1,-14.5,-14.8,-13.6,-14.8,12.5,6.5,4.4,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.7,16.9,-9.1,-14.6,-14.9,-13.7,-14.8,12.5,6.5,4.4,21.3,0
USC00086315,"N MIAMI BEACH #2, FL US",21.3,25.7,17.0,-9.1,-14.6,-14.9,-13.7,-14.8,12.6,6.5,4.3,21.4,0
USC00086315,"N MIAMI BEACH #2, FL US",21.4,25.8,17.0,-9.0,-14.6,-14.9,-13.7,-14.8,12.7,6.5,4.3,21.4,0
USC00086315,"N MIAMI BEACH #2, FL US",21.4,25.8,17.0,-9.0,-14.7,-14.9,-13.8,-14.8,12.8,6.5,4.3,21.4,0
USC00086315,"N MIAMI BEACH #2, FL US",21.4,25.8,17.0,-9.0,-14.7,-15.0,-13.8,-14.8,12.9,6.5,4.3,21.4,0
USC00086315,"N MIAMI BEACH #2, FL US",21.4,25.8,17.1,-9.0,-14.7,-15.0,-13.8,-14.8,13.0,6.6,4.3,21.4,0
USC00086315,"N MIAMI BEACH #2, FL US",21.4,25.9,17.1,-8.9,-14.7,-15.0,-13.8,-14.8,13.1,6.7,4.3,21.5,0
USC00086315,"N MIAMI BEACH #2, FL US",21.5,25.9,17.1,-8.9,-14.7,-15.1,-13.9,-14.8,13.2,6.7,4.3,21.5,0
USC00086315,"N MIAMI BEACH #2, FL US",21.5,25.9,17.1,-8.9,-14.8,-15.1,-13.9,-14.8,13.4,6.8,4.4,21.6,0
USC00086315,"N MIAMI BEACH #2, FL US",21.6,25.9,17.2,-8.9,-14.8,-15.1,-13.9,-14.8,13.5,6.9,4.4,21.6,0
USC00086315,"N MIAMI BEACH #2, FL US",21.6,26.0,17.2,-8.9,-14.8,-15.1,-14.0,-14.8,13.7,7.0,4.5,21.6,0
USC00086315,"N MIAMI BEACH #2, FL US",21.6,26.1,17.2,-8.9,-14.9,-15.2,-14.1,-14.9,13.9,7.1,4.5,21.7,0
USC00086315,"N MIAMI BEACH #2, FL US",21.7,26.1,17.3,-8.9,-14.9,-15.2,-14.1,-14.9,14.1,7.3,4.6,21.7,0
USC00086315,"N MIAMI BEACH #2, FL US",21.7,26.1,17.3,-8.9,-14.9,-15.2,-14.1,-14.9,14.3,7.4,4.6,21.8,0
USC00086315,"N MIAMI BEACH #2, FL US",21.8,26.2,17.4,-9.0,-15.0,-15.2,-14.2,-14.9,14.6,7.6,4.7,21.8,0
USC00086315,"N MIAMI BEACH #2, FL US",21.8,26.2,17.4,-9.0,-15.0,-15.2,-14.2,-14.9,14.8,7.8,4.7,21.9,0
USC00086315,"N MIAMI BEACH #2, FL US",21.9,26.3,17.5,-9.0,-15.1,-15.3,-14.2,-15.0,15.1,8.0,4.8,21.9,0
USC00086315,"N MIAMI BEACH #2, FL US",21.9,26.3,17.6,-9.0,-15.1,-15.3,-14.3,-15.0,15.3,8.2,4.9,22.0,0
USC00086315,"N MIAMI BEACH #2, FL US",22.0,26.4,17.7,-9.1,-15.1,-15.3,-14.3,-15.1,15.6,8.4,5.0,22.1,0
USC00086315,"N MIAMI BEACH #2, FL US",22.1,26.4,17.7,-9.1,-15.1,-15.3,-14.3,-15.1,15.8,8.7,5.1,22.2,0
USC00086315,"N MIAMI BEACH #2, FL US",22.2,26.5,17.8,-9.1,-15.2,-15.4,-14.4,-15.1,15.9,8.9,5.1,22.2,0
USC00086315,"N MIAMI BEACH #2, FL US",22.2,26.6,17.9,-9.1,-15.2,-15.4,-14.4,-15.2,16.1,9.1,5.2,22.3,0
USC00086315,"N MIAMI BEACH #2, FL US",22.3,26.7,18.0,-9.1,-15.2,-15.4,-14.5,-15.2,16.3,9.3,5.3,22.4,0
USC00086315,"N MIAMI BEACH #2, FL US",22.4,26.7,18.1,-9.2,-15.3,-15.4,-14.6,-15.2,16.5,9.5,5.4,22.5,0
USC00086315,"N MIAMI BEACH #2, FL US",22.5,26.8,18.2,-9.2,-15.3,-15.4,-14.6,-15.2,16.6,9.7,5.5,22.6,0
USC00086315,"N MIAMI BEACH #2, FL US",22.6,26.9,18.3,-9.2,-15.3,-15.4,-14.6,-15.2,16.8,9.9,5.5,22.7,0
USC00086315,"N MIAMI BEACH #2, FL US",22.7,26.9,18.4,-9.3,-15.3,-15.5,-14.6,-15.3,17.0,10.2,5.6,22.8,0
USC00086315,"N MIAMI BEACH #2, FL US",22.8,27.1,18.6,-9.3,-15.3,-15.5,-14.6,-15.3,17.1,10.4,5.7,22.9,0
USC00086315,"N MIAMI BEACH #2, FL US",22.9,27.1,18.7,-9.3,-15.3,-15.5,-14.7,-15.3,17.3,10.6,5.8,23.0,0
USC00086315,"N MIAMI BEACH #2, FL US",23.0,27.2,18.8,-9.3,-15.3,-15.5,-14.7,-15.3,17.4,10.8,5.9,23.1,0
USC00086315,"N MIAMI BEACH #2, FL US",23.1,27.3,18.9,-9.4,-15.4,-15.5,-14.7,-15.3,17.6,11.0,6.0,23.2,0
USC00086315,"N MIAMI BEACH #2, FL US",23.2,27.4,19.1,-9.4,-15.4,-15.5,-14.7,-15.3,17.8,11.2,6.2,23.3,0
USC00086315,"N MIAMI BEACH #2, FL US",23.3,27.5,19.2,-9.4,-15.4,-15.6,-14.8,-15.3,18.1,11.5,6.3,23.4,0
USC00086315,"N MIAMI BEACH #2, FL US",23.4,27.6,19.3,-9.5,-15.4,-15.6,-14.8,-15.3,18.4,11.8,6.5,23.6,0
USC00086315,"N MIAMI BEACH #2, FL US",23.6,27.7,19.4,-9.5,-15.4,-15.6,-14.8,-15.3,18.7,12.1,6.7,23.7,0
USC00086315,"N MIAMI BEACH #2, FL US",23.7,27.8,19.6,-9.6,-15.5,-15.6,-14.8,-15.3,18.9,12.3,6.8,23.8,0
USC00086315,"N MIAMI BEACH #2, FL US",23.8,27.8,19.7,-9.6,-15.5,-15.6,-14.8,-15.3,19.2,12.5,6.9,23.8,0
USC00086315,"N MIAMI BEACH #2, FL US",23.8,27.9,19.8,-9.6,-15.6,-15.6,-14.9,-15.3,19.4,12.7,7.0,23.9,0
USC00086315,"N MIAMI BEACH #2, FL US",23.9,28.0,19.9,-9.7,-15.6,-15.7,-14.9,-15.3,19.7,12.9,7.1,24.1,0
USC00086315,"N MIAMI BEACH #2, FL US",24.1,28.1,20.0,-9.7,-15.6,-15.7,-14.9,-15.3,19.9,13.1,7.2,24.2,0
USC00086315,"N MIAMI BEACH #2, FL US",24.2,28.2,20.1,-9.7,-15.6,-15.7,-15.0,-15.3,20.1,13.3,7.4,24.3,0
USC00086315,"N MIAMI BEACH #2, FL US",24.3,28.3,20.2,-9.7,-15.7,-15.7,-15.0,-15.3,20.4,13.5,7.5,24.3,0
USC00086315,"N MIAMI BEACH #2, FL US",24.3,28.4,20.3,-9.8,-15.7,-15.7,-15.1,-15.3,20.5,13.7,7.6,24.4,0
USC00086315,"N MIAMI BEACH #2, FL US",24.4,28.4,20.4,-9.8,-15.7,-15.7,-15.1,-15.3,20.7,13.8,7.7,24.5,0
USC00086315,"N MIAMI BEACH #2, FL US",24.5,28.5,20.6,-9.8,-15.7,-15.7,-15.1,-15.3,20.8,13.9,7.8,24.6,0
USC00086315,"N MIAMI BEACH #2, FL US",24.6,28.6,20.6,-9.8,-15.7,-15.7,-15.1,-15.3,21.0,14.0,7.9,24.7,0
USC00086315,"N MIAMI BEACH #2, FL US",24.7,28.7,20.7,-9.8,-15.8,-15.7,-15.2,-15.3,21.1,14.1,8.0,24.8,0
USC00086315,"N MIAMI BEACH #2, FL US",24.8,28.7,20.8,-9.8,-15.8,-15.8,-15.2,-15.3,21.3,14.2,8.1,24.8,0
USC00086315,"N MIAMI BEACH #2, FL US",24.8,28.8,20.9,-9.8,-15.8,-15.8,-15.2,-15.3,21.4,14.3,8.3,24.9,0
USC00086315,"N MIAMI BEACH #2, FL US",24.9,28.8,20.9,-9.9,-15.8,-15.8,-15.2,-15.3,21.6,14.4,8.5,24.9,0
USC00086315,"N MIAMI BEACH #2, FL US",24.9,28.9,21.0,-9.9,-15.8,-15.8,-15.2,-15.3,21.8,14.5,8.6,25.0,0
USC00086315,"N MIAMI BEACH #2, FL US",25.0,28.9,21.1,-9.9,-15.8,-15.8,-15.3,-15.3,22.0,14.6,8.8,25.1,0
USC00086315,"N MIAMI BEACH #2, FL US",25.1,29.0,21.1,-9.9,-15.9,-15.8,-15.3,-15.3,22.2,14.7,8.9,25.1,0
USC00086315,"N MIAMI BEACH #2, FL US",25.1,29.1,21.2,-9.9,-15.9,-15.8,-15.3,-15.3,22.4,14.8,9.1,25.2,0
USC00086315,"N MIAMI BEACH #2, FL US",25.2,29.1,21.2,-9.9,-15.9,-15.8,-15.3,-15.3,22.7,14.9,9.3,25.2,0
USC00086315,"N MIAMI BEACH #2, FL US",25.2,29.2,21.3,-9.9,-15.9,-15.8,-15.3,-15.3,22.9,15.0,9.4,25.3,0
USC00086315,"N MIAMI BEACH #2, FL US",25.3,29.2,21.3,-9.9,-15.9,-15.9,-15.3,-15.3,23.2,15.2,9.6,25.3,0
USC00086315,"N MIAMI BEACH #2, FL US",25.3,29.2,21.3,-9.9,-16.0,-15.9,-15.4,-15.3,23.5,15.4,9.9,25.3,0
USC00086315,"N MIAMI BEACH #2, FL US",25.3,29.3,21.4,-9.9,-16.0,-15.9,-15.4,-15.3,23.9,15.5,10.1,25.4,0
USC00086315,"N MIAMI BEACH #2, FL US",25.4,29.3,21.4,-9.9,-16.1,-15.9,-15.4,-15.3,24.2,15.7,10.2,25.4,0
USC00086315,"N MIAMI BEACH #2, FL US",25.4,29.3,21.4,-9.9,-16.1,-15.9,-15.4,-15.3,24.4,15.9,10.4,25.4,0
USC00086315,"N MIAMI BEACH #2, FL US",25.4,29.4,21.5,-9.9,-16.1,-15.9,-15.4,-15.3,24.7,16.0,10.5,25.4,0
USC00086315,"N MIAMI BEACH #2, FL US",25.4,29.4,21.5,-9.9,-16.1,-15.9,-15.5,-15.4,24.9,16.1,10.7,25.5,0
USC00086315,"N MIAMI BEACH #2, FL US",25.5,29.4,21.6,-9.9,-16.1,-15.9,-15.5,-15.4,25.2,16.2,10.9,25.5,0
USC00086315,"N MIAMI BEACH #2, FL US",25.5,29.4,21.6,-9.9,-16.2,-16.0,-15.6,-15.4,25.5,16.5,11.1,25.6,0
USC00086315,"N MIAMI BEACH #2, FL US",25.6,29.4,21.6,-9.9,-16.2,-16.0,-15.6,-15.4,25.8,16.7,11.2,25.6,0
USC00086315,"N MIAMI BEACH #2, FL US",25.6,29.5,21.6,-9.9,-16.2,-16.0,-15.6,-15.4,26.1,16.9,11.4,25.6,0
USC00086315,"N MIAMI BEACH #2, FL US",25.6,29.5,21.7,-9.9,-16.2,-16.0,-15.7,-15.4,26.5,17.1,11.6,25.6,0
USC00086315,"N MIAMI BEACH #2, FL US",25.6,29.6,21.7,-9.9,-16.2,-16.0,-15.7,-15.4,26.9,17.4,11.9,25.6,0
USC00086315,"N MIAMI BEACH #2, FL US",25.6,29.6,21.7,-9.9,-16.3,-16.1,-15.7,-15.5,27.3,17.7,12.1,25.7,0
USC00086315,"N MIAMI BEACH #2, FL US",25.7,29.6,21.7,-9.9,-16.3,-16.1,-15.8,-15.5,27.8,18.1,12.4,25.7,0
USC00086315,"N MIAMI BEACH #2, FL US",25.7,29.6,21.8,-9.9,-16.3,-16.1,-15.8,-15.5,28.3,18.5,12.7,25.7,0
USC00086315,"N MIAMI BEACH #2, FL US",25.7,29.7,21.8,-9.9,-16.3,-16.1,-15.8,-15.6,28.9,18.9,13.1,25.8,0
USC00086315,"N MIAMI BEACH #2, FL US",25.8,29.7,21.8,-9.9,-16.3,-16.1,-15.9,-15.6,29.4,19.3,13.4,25.8,0
USC00086315,"N MIAMI BEACH #2, FL US",25.8,29.7,21.9,-9.9,-16.3,-16.1,-15.9,-15.6,29.9,19.8,13.8,25.8,1
USC00086315,"N MIAMI BEACH #2, FL US",25.8,29.8,21.9,-9.9,-16.3,-16.1,-15.9,-15.6,30.4,20.2,14.0,25.9,1
USC00086315,"N MIAMI BEACH #2, FL US",25.9,29.8,22.0,-10.0,-16.4,-16.1,-15.9,-15.6,30.9,20.6,14.3,25.9,1
USC00086315,"N MIAMI BEACH #2, FL US",25.9,29.8,22.1,-10.0,-16.4,-16.1,-16.0,-15.6,31.4,21.0,14.6,26.0,1
USC00086315,"N MIAMI BEACH #2, FL US",26.0,29.9,22.1,-10.0,-16.4,-16.1,-16.0,-15.7,31.8,21.3,14.8,26.1,1
USC00086315,"N MIAMI BEACH #2, FL US",26.1,29.9,22.2,-10.0,-16.4,-16.1,-16.1,-15.7,32.3,21.7,15.0,26.1,1
USC00086315,"N MIAMI BEACH #2, FL US",26.1,29.9,22.2,-10.1,-16.4,-16.1,-16.1,-15.7,32.7,22.0,15.1,26.2,1
USC00086315,"N MIAMI BEACH #2, FL US",26.2,30.0,22.3,-10.1,-16.4,-16.1,-16.1,-15.7,33.2,22.4,15.3,26.2,1
USC00086315,"N MIAMI BEACH #2, FL US",26.2,30.1,22.3,-10.1,-16.4,-16.1,-16.1,-15.7,33.8,22.8,15.5,26.3,1
USC00086315,"N MIAMI BEACH #2, FL US",26.3,30.1,22.4,-10.1,-16.4,-16.1,-16.1,-15.8,34.3,23.2,15.7,26.3,1
USC00086315,"N MIAMI BEACH #2, FL US",26.3,30.2,22.5,-10.1,-16.4,-16.1,-16.2,-15.8,34.7,23.6,16.0,26.4,1
USC00086315,"N MIAMI BEACH #2, FL US",26.4,30.2,22.6,-10.2,-16.4,-16.1,-16.2,-15.8,35.2,23.9,16.1,26.4,1
USC00086315,"N MIAMI BEACH #2, FL US",26.4,30.3,22.7,-10.2,-16.5,-16.1,-16.2,-15.8,35.7,24.3,16.3,26.6,1
USC00086315,"N MIAMI BEACH #2, FL US",26.6,30.3,22.8,-10.2,-16.5,-16.1,-16.2,-15.8,36.1,24.6,16.5,26.6,1
USC00086315,"N MIAMI BEACH #2, FL US",26.6,30.4,22.8,-10.2,-16.5,-16.1,-16.2,-15.9,36.6,25.0,16.7,26.7,1
USC00086315,"N MIAMI BEACH #2, FL US",26.7,30.4,22.9,-10.3,-16.5,-16.1,-16.3,-15.9,37.1,25.3,16.9,26.8,1
USC00086315,"N MIAMI BEACH #2, FL US",26.8,30.5,23.0,-10.3,-16.5,-16.1,-16.3,-15.9,37.6,25.7,17.1,26.8,1
USC00086315,"N MIAMI BEACH #2, FL US",26.8,30.6,23.1,-10.3,-16.5,-16.2,-16.3,-15.9,38.1,26.0,17.3,26.9,1
USC00086315,"N MIAMI BEACH #2, FL US",26.9,30.6,23.2,-10.3,-16.5,-16.2,-16.3,-15.9,38.6,26.3,17.5,27.0,1
USC00086315,"N MIAMI BEACH #2, FL US",27.0,30.7,23.3,-10.3,-16.5,-16.2,-16.3,-16.0,39.1,26.7,17.7,27.1,1
USC00086315,"N MIAMI BEACH #2, FL US",27.1,30.8,23.4,-10.4,-16.5,-16.2,-16.3,-16.0,39.6,27.0,17.9,27.1,1
USC00086315,"N MIAMI BEACH #2, FL US",27.1,30.8,23.4,-10.4,-16.5,-16.2,-16.3,-16.0,40.0,27.3,18.2,27.2,1
USC00086315,"N MIAMI BEACH #2, FL US",27.2,30.9,23.6,-10.4,-16.5,-16.2,-16.3,-16.0,40.5,27.6,18.4,27.3,1
USC00086315,"N MIAMI BEACH #2, FL US",27.3,30.9,23.6,-10.4,-16.5,-16.2,-16.3,-16.0,40.9,27.8,18.5,27.3,1
USC00086315,"N MIAMI BEACH #2, FL US",27.3,31.0,23.7,-10.4,-16.5,-16.2,-16.3,-16.1,41.4,28.1,18.7,27.4,1
USC00086315,"N MIAMI BEACH #2, FL US",27.4,31.1,23.8,-10.4,-16.5,-16.2,-16.3,-16.1,41.7,28.3,18.8,27.5,1
USC00086315,"N MIAMI BEACH #2, FL US",27.5,31.2,23.8,-10.5,-16.5,-16.2,-16.3,-16.1,42.1,28.5,18.9,27.6,1
USC00086315,"N MIAMI BEACH #2, FL US",27.6,31.2,23.9,-10.5,-16.5,-16.2,-16.3,-16.1,42.4,28.6,19.0,27.6,1
USC00086315,"N MIAMI BEACH #2, FL US",27.6,31.3,24.0,-10.5,-16.5,-16.2,-16.2,-16.1,42.8,28.8,19.1,27.7,1
USC00086315,"N MIAMI BEACH #2, FL US",27.7,31.3,24.1,-10.5,-16.5,-16.2,-16.2,-16.1,43.2,29.0,19.2,27.8,1
USC00086315,"N MIAMI BEACH #2, FL US",27.8,31.4,24.1,-10.5,-16.4,-16.2,-16.2,-16.1,43.6,29.2,19.3,27.8,1
USC00086315,"N MIAMI BEACH #2, FL US",27.8,31.4,24.2,-10.5,-16.4,-16.2,-16.2,-16.1,44.0,29.4,19.5,27.8,1
USC00086315,"N MIAMI BEACH #2, FL US",27.8,31.5,24.2,-10.5,-16.4,-16.2,-16.2,-16.1,44.4,29.7,19.6,27.9,1
USC00086315,"N MIAMI BEACH #2, FL US",27.9,31.6,24.3,-10.5,-16.5,-16.2,-16.2,-16.1,44.8,29.9,19.8,27.9,1
USC00086315,"N MIAMI BEACH #2, FL US",27.9,31.6,24.3,-10.5,-16.5,-16.2,-16.2,-16.1,45.2,30.2,20.0,28.0,1
